book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
382,6567017,6567017,6759965,86,525421580,9780525421580.0,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson","Will Grayson, Will Grayson",eng,3.84,236431,254305,15782,8039,18868,60009,87132,80257,https://images.gr-assets.com/books/1368393890m/6567017.jpg,https://images.gr-assets.com/books/1368393890s/6567017.jpg
384,2282133,2282133,6651004,93,1595141758,9781595141750.0,Richelle Mead,2008.0,Frostbite,"Frostbite (Vampire Academy, #2)",eng,4.3,256745,270065,10056,2851,7224,36392,84199,139399,https://images.gr-assets.com/books/1361098960m/2282133.jpg,https://images.gr-assets.com/books/1361098960s/2282133.jpg
386,233818,233818,3215136,127,440439884,9780440439880.0,Scott O'Dell,1960.0,Island of the Blue Dolphins,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",en-CA,3.8,236015,245968,6699,8175,19308,61975,80520,75990,https://images.gr-assets.com/books/1475166260m/233818.jpg,https://images.gr-assets.com/books/1475166260s/233818.jpg
388,50,50,1158125,93,689840926,9780689840920.0,Gary Paulsen,1986.0,Hatchet,"Hatchet (Brian's Saga, #1)",en-US,3.68,222553,231963,10378,12070,22390,59179,73180,65144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
393,7896527,7896527,11138426,73,1599906953,9781599906960.0,Sarah J. Maas,2012.0,Throne of Glass,"Throne of Glass (Throne of Glass, #1)",eng,4.24,274987,327865,29145,8471,12115,41710,96202,169367,https://images.gr-assets.com/books/1495278054m/7896527.jpg,https://images.gr-assets.com/books/1495278054s/7896527.jpg
394,2802316,2802316,6651006,88,1595141979,9781595141970.0,Richelle Mead,2008.0,Shadow Kiss,"Shadow Kiss (Vampire Academy, #3)",en-US,4.37,266742,278963,10074,2876,6532,32789,78293,158473,https://images.gr-assets.com/books/1361099049m/2802316.jpg,https://images.gr-assets.com/books/1361099049s/2802316.jpg
399,3950967,3950967,3007490,131,747599874,9780747599880.0,J.K. Rowling,2007.0,The Tales of Beedle the Bard,The Tales of Beedle the Bard,en-US,4.06,284833,319107,11330,3019,15025,69367,103350,128346,https://images.gr-assets.com/books/1373467575m/3950967.jpg,https://images.gr-assets.com/books/1373467575s/3950967.jpg
415,3975774,3975774,4021549,78,031253275X,9780312532760.0,Alyson Noel,2009.0,Evermore,"Evermore (The Immortals, #1)",en-US,3.59,230031,235704,9228,16941,29301,59174,59075,71213,https://images.gr-assets.com/books/1362336360m/3975774.jpg,https://images.gr-assets.com/books/1362336360s/3975774.jpg
418,6479259,6479259,6670482,71,1595142509,9781595142500.0,Richelle Mead,2010.0,Spirit Bound,"Spirit Bound (Vampire Academy, #5)",eng,4.37,224247,235076,8030,2755,5907,26981,66097,133336,https://images.gr-assets.com/books/1291168967m/6479259.jpg,https://images.gr-assets.com/books/1291168967s/6479259.jpg
419,5996153,5996153,6651007,76,1595141987,9781595141990.0,Richelle Mead,2009.0,Blood Promise,"Blood Promise (Vampire Academy, #4)",en-US,4.35,231853,244376,8782,2186,6182,30711,70250,135047,https://images.gr-assets.com/books/1442530605m/5996153.jpg,https://images.gr-assets.com/books/1442530605s/5996153.jpg
422,862041,862041,2962492,76,545044251,9780545044260.0,J.K. Rowling,1998.0,Complete Harry Potter Boxed Set,"Harry Potter Boxset (Harry Potter, #1-7)",eng,4.74,190050,204125,6508,1105,1285,7020,30666,164049,https://images.gr-assets.com/books/1392579059m/862041.jpg,https://images.gr-assets.com/books/1392579059s/862041.jpg
423,16248068,16248068,20397129,84,62059963,9780062059960.0,Kiera Cass,2013.0,The Elite,"The Elite (The Selection, #2)",eng,4.02,234247,269816,21810,4780,15546,53644,91201,104645,https://images.gr-assets.com/books/1391454595m/16248068.jpg,https://images.gr-assets.com/books/1391454595s/16248068.jpg
425,46799,46799,2115708,92,1416914633,9781416914630.0,"Beatrice Sparks, Anonymous",1971.0,Go Ask Alice,Go Ask Alice,eng,3.77,196677,205554,9202,7940,18269,51957,63188,64200,https://images.gr-assets.com/books/1327870536m/46799.jpg,https://images.gr-assets.com/books/1327870536s/46799.jpg
428,12127750,12127750,17115055,65,1423140605,9781423140600.0,Rick Riordan,2012.0,The Mark of Athena,"The Mark of Athena (The Heroes of Olympus, #3)",eng,4.47,277491,293586,13332,2771,4480,26318,77876,182141,https://images.gr-assets.com/books/1464201354m/12127750.jpg,https://images.gr-assets.com/books/1464201354s/12127750.jpg
434,7791997,7791997,6867038,73,1416989439,9781416989430.0,Becca Fitzpatrick,2010.0,Crescendo,"Crescendo (Hush, Hush, #2)",en-US,4.07,226237,234040,10041,5296,13835,43129,68217,103563,https://images.gr-assets.com/books/1362408146m/7791997.jpg,https://images.gr-assets.com/books/1362408146s/7791997.jpg
435,6482837,6482837,6674135,82,61726818,9780061726810.0,Lauren Oliver,2010.0,Before I Fall,Before I Fall,eng,3.92,220160,232559,17705,6283,15320,50933,79050,80973,https://images.gr-assets.com/books/1361044695m/6482837.jpg,https://images.gr-assets.com/books/1361044695s/6482837.jpg
443,51738,51738,1032901,61,670061050,9780670061050.0,Sarah Dessen,2006.0,Just Listen,Just Listen,en-US,4.06,202180,207930,7319,3665,10143,40684,68323,85115,https://images.gr-assets.com/books/1358270741m/51738.jpg,https://images.gr-assets.com/books/1358270741s/51738.jpg
447,2248573,2248573,3124969,143,375826726,9780375826730.0,Christopher Paolini,2008.0,Brisingr,"Brisingr (The Inheritance Cycle, #3)",eng,4.03,211645,226941,7993,4273,13094,44147,75689,89738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
449,676924,676924,662923,80,312360282,9780312360280.0,"P.C. Cast, Kristin Cast",2007.0,Betrayed: a House of Night Novel,"Betrayed (House of Night, #2)",en-US,3.93,205340,213261,4993,6222,15443,47467,62243,81886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
452,16101128,16101128,19187812,102,399162410,9780399162410.0,Rick Yancey,2013.0,The 5th Wave,"The 5th Wave (The 5th Wave, #1)",eng,4.1,260048,287540,26756,6176,13097,47631,98816,121820,https://images.gr-assets.com/books/1359853842m/16101128.jpg,https://images.gr-assets.com/books/1359853842s/16101128.jpg
460,18335634,18335634,6309710,79,1406321346,9781406321340.0,Cassandra Clare,2013.0,Clockwork Princess,"Clockwork Princess (The Infernal Devices, #3)",eng,4.59,162099,247984,23261,1935,3804,16964,49313,175968,https://images.gr-assets.com/books/1436788488m/18335634.jpg,https://images.gr-assets.com/books/1436788488s/18335634.jpg
475,8492825,8492825,10706553,8,525422943,9780525422940.0,Gayle Forman,2011.0,Where She Went,"Where She Went (If I Stay, #2)",en-US,4.06,193141,218362,18556,2856,10629,43007,76839,85031,https://images.gr-assets.com/books/1347810457m/8492825.jpg,https://images.gr-assets.com/books/1347810457s/8492825.jpg
480,18122,18122,1774510,42,440238153,9780440238160.0,Philip Pullman,2000.0,The Amber Spyglass,"The Amber Spyglass (His Dark Materials, #3)",eng,4.06,192315,217610,6693,4739,11883,39131,70648,91209,https://images.gr-assets.com/books/1329189152m/18122.jpg,https://images.gr-assets.com/books/1329189152s/18122.jpg
486,307791,307791,2285229,69,375822747,9780375822740.0,Jeanne DuPrau,2003.0,The City of Ember,"The City of Ember (Book of Ember, #1)",eng,3.85,198809,204085,9322,3684,13227,53014,74561,59599,https://images.gr-assets.com/books/1397931596m/307791.jpg,https://images.gr-assets.com/books/1397931596s/307791.jpg
491,2866718,2866718,2892871,67,312379838,9780312379830.0,"P.C. Cast, Kristin Cast",2008.0,Untamed: A House of Night Novel,"Untamed (House of Night, #4)",en-US,3.95,191743,198350,3356,5701,13859,43080,56984,78726,https://images.gr-assets.com/books/1438037020m/2866718.jpg,https://images.gr-assets.com/books/1438037020s/2866718.jpg
500,38980,38980,2073907,125,613371658,9780613371650.0,Meg Cabot,2000.0,The Princess Diaries,"The Princess Diaries (The Princess Diaries, #1)",eng,3.76,193140,200671,4289,5442,16659,57732,61651,59187,https://images.gr-assets.com/books/1355011082m/38980.jpg,https://images.gr-assets.com/books/1355011082s/38980.jpg
506,18635016,18635016,21587145,94,62059998,9780062059990.0,Kiera Cass,2014.0,The One,"The One (The Selection, #3)",eng,4.21,139544,237039,21608,3322,9750,35942,72422,115603,https://images.gr-assets.com/books/1395612906m/18635016.jpg,https://images.gr-assets.com/books/1395612906s/18635016.jpg
507,7938275,7938275,11349083,78,545265355,9780545265360.0,Suzanne Collins,2010.0,The Hunger Games Box Set,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",eng,4.49,129665,159760,6429,1015,2521,13438,42932,99854,https://images.gr-assets.com/books/1360094673m/7938275.jpg,https://images.gr-assets.com/books/1360094673s/7938275.jpg
517,4268157,4268157,4315675,52,802798233,9780802798240.0,Simone Elkeles,2008.0,Perfect Chemistry,"Perfect Chemistry (Perfect Chemistry, #1)",eng,4.07,198627,205008,9882,6422,11998,35815,57351,93422,https://images.gr-assets.com/books/1439792475m/4268157.jpg,https://images.gr-assets.com/books/1439792475s/4268157.jpg
519,24768,24768,1568076,78,689865392,9780689865400.0,Scott Westerfeld,2005.0,Pretties,"Pretties (Uglies, #2)",eng,3.85,193405,203755,9390,3808,13664,52192,72804,61287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
525,9593911,9593911,14480923,76,006197806X,9780061978070.0,Lauren Oliver,2012.0,Pandemonium,"Pandemonium (Delirium, #2)",eng,4.07,181656,191644,13876,3024,8570,35845,69351,74854,https://images.gr-assets.com/books/1310371414m/9593911.jpg,https://images.gr-assets.com/books/1310371414s/9593911.jpg
535,8490112,8490112,13355552,89,316134023,9780316134030.0,Laini Taylor,2011.0,Daughter of Smoke & Bone,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",eng,4.04,198283,228815,23582,7073,12325,38879,76179,94359,https://images.gr-assets.com/books/1461353773m/8490112.jpg,https://images.gr-assets.com/books/1461353773s/8490112.jpg
536,17878931,22328546,25037051,84,1409151174,9781409151170.0,Victoria Aveyard,2015.0,Red Queen,"Red Queen (Red Queen, #1)",eng,4.08,83354,289740,30249,7454,14867,48254,95303,123862,https://images.gr-assets.com/books/1411472322m/17878931.jpg,https://images.gr-assets.com/books/1411472322s/17878931.jpg
541,51737,51737,1032900,45,142406252,9780142406250.0,Sarah Dessen,2004.0,The Truth About Forever,The Truth About Forever,en-US,4.13,179415,183697,7421,2686,7512,33156,59958,80385,https://images.gr-assets.com/books/1362767907m/51737.jpg,https://images.gr-assets.com/books/1362767907s/51737.jpg
542,84119,84119,3294501,280,439861365,9780439861370.0,C.S. Lewis,1954.0,The horse and his boy,"The Horse and His Boy (Chronicles of Narnia, #5)",eng,3.9,189671,209180,4913,2752,13751,54684,68114,69879,https://images.gr-assets.com/books/1388210968m/84119.jpg,https://images.gr-assets.com/books/1388210968s/84119.jpg
543,6527740,6527740,13385418,63,1595143068,9781595143070.0,Richelle Mead,2010.0,Last Sacrifice ,"Last Sacrifice (Vampire Academy, #6)",eng,4.42,206792,217652,10312,2797,5330,21948,54440,133137,https://images.gr-assets.com/books/1319850978m/6527740.jpg,https://images.gr-assets.com/books/1319850978s/6527740.jpg
548,162085,162085,2191061,75,60887303,9780060887310.0,Sara Shepard,2006.0,Pretty Little Liars,"Pretty Little Liars (Pretty Little Liars, #1)",en-US,3.9,156328,165836,8160,5743,12397,37519,47724,62453,https://images.gr-assets.com/books/1377830522m/162085.jpg,https://images.gr-assets.com/books/1377830522s/162085.jpg
561,378,378,1782584,82,394820371,9780394820380.0,"Norton Juster, Jules Feiffer",1961.0,The Phantom Tollbooth,The Phantom Tollbooth,en-US,4.22,178432,185392,8011,2848,6922,27918,56237,91467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
564,248704,248704,240980,32,078685197X,9780786851970.0,Ned Vizzini,2006.0,It's Kind of a Funny Story,It's Kind of a Funny Story,en-US,4.14,161001,165713,8461,2018,6246,28680,58548,70221,https://images.gr-assets.com/books/1420629730m/248704.jpg,https://images.gr-assets.com/books/1420629730s/248704.jpg
569,13152,13152,1829521,96,446617792,9780446617800.0,James Patterson,2005.0,The Angel Experiment,"The Angel Experiment (Maximum Ride, #1)",eng,4.08,172302,183035,8606,4747,9858,32564,54067,81799,https://images.gr-assets.com/books/1339277875m/13152.jpg,https://images.gr-assets.com/books/1339277875s/13152.jpg
577,84981,84981,1955922,127,374480095,9780374480100.0,Natalie Babbitt,1975.0,Tuck Everlasting,Tuck Everlasting,eng,3.85,174280,184056,7187,3823,12462,46988,64213,56570,https://images.gr-assets.com/books/1445184695m/84981.jpg,https://images.gr-assets.com/books/1445184695s/84981.jpg
583,10637766,10637766,14158688,65,1442426640,9781442426640.0,Becca Fitzpatrick,2011.0,Silence ,"Silence (Hush, Hush, #3)",eng,4.16,190722,197338,7290,4217,9307,32161,55811,95842,https://images.gr-assets.com/books/1362408152m/10637766.jpg,https://images.gr-assets.com/books/1362408152s/10637766.jpg
586,3682,3682,2113193,65,689875347,9780689875340.0,Libba Bray,2003.0,A Great and Terrible Beauty,"A Great and Terrible Beauty (Gemma Doyle, #1)",eng,3.79,173613,182107,8902,6620,16645,44166,56502,58174,https://images.gr-assets.com/books/1284558475m/3682.jpg,https://images.gr-assets.com/books/1284558475s/3682.jpg
591,693208,693208,829330,67,316013684,9780316013680.0,"Sherman Alexie, Ellen Forney",2007.0,The Absolutely True Diary of a Part-Time Indian,The Absolutely True Diary of a Part-Time Indian,eng,4.11,160607,171492,18988,3502,7316,26704,62780,71190,https://images.gr-assets.com/books/1327908992m/693208.jpg,https://images.gr-assets.com/books/1327908992s/693208.jpg
593,13642,13642,113603,157,553383043,9780553383040.0,Ursula K. Le Guin,1968.0,A Wizard of Earthsea,"A Wizard of Earthsea (Earthsea Cycle, #1)",en-US,3.99,155042,167058,5357,3253,9210,34737,58618,61240,https://images.gr-assets.com/books/1353424536m/13642.jpg,https://images.gr-assets.com/books/1353424536s/13642.jpg
595,5148,5148,39755,82,743253973,9780743253970.0,John Knowles,1959.0,A Separate Peace,A Separate Peace,en-US,3.56,155901,162403,5580,8518,18503,45480,53424,36478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
600,7740152,7740152,7380161,82,385739141,9780385739150.0,Lauren Kate,2010.0,Torment,"Torment (Fallen, #2)",eng,3.89,174393,181384,7245,5367,14327,41971,52983,66736,https://images.gr-assets.com/books/1362339749m/7740152.jpg,https://images.gr-assets.com/books/1362339749s/7740152.jpg
602,65641,65641,1419727,257,64405044,9780064405040.0,"C.S. Lewis, Pauline Baynes",1953.0,The Silver Chair,"The Silver Chair (Chronicles of Narnia, #4)",eng,3.95,170453,185348,3391,1580,9479,47180,65697,61412,https://images.gr-assets.com/books/1336139237m/65641.jpg,https://images.gr-assets.com/books/1336139237s/65641.jpg
607,8755785,8755785,13629068,7,1481426303,9781481426300.0,Cassandra Clare,2014.0,City of Heavenly Fire,"City of Heavenly Fire (The Mortal Instruments, #6)",eng,4.48,177796,203325,19582,1683,4287,18763,49304,129288,https://images.gr-assets.com/books/1460477794m/8755785.jpg,https://images.gr-assets.com/books/1460477794s/8755785.jpg
615,22205,22205,132402,42,142501557,9780142501560.0,Sarah Dessen,2002.0,This Lullaby,This Lullaby,eng,4.03,151829,155107,4597,2714,8175,32346,49750,62122,https://images.gr-assets.com/books/1397779294m/22205.jpg,https://images.gr-assets.com/books/1397779294s/22205.jpg
621,37732,37732,4121,75,689841582,9780689841580.0,Judy Blume,1970.0,"Are You There God? It's Me, Margaret","Are You There God? It's Me, Margaret",eng,3.89,151789,162083,5168,3588,10014,40314,55092,53075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
632,10429045,10429045,15333458,77,62085484,9780062085480.0,Tahereh Mafi,2011.0,"Shatter Me (Shatter Me, #1)","Shatter Me (Shatter Me, #1)",en-US,4.01,176433,200300,20959,7715,12475,34344,61578,84188,https://images.gr-assets.com/books/1310649047m/10429045.jpg,https://images.gr-assets.com/books/1310649047s/10429045.jpg
636,11260526,11260526,16187316,14,316134112,9780316134120.0,Mark Cotta Vaz,2011.0,,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",eng,4.3,188136,188274,134,2655,6588,29411,42475,107145,https://images.gr-assets.com/books/1327904795m/11260526.jpg,https://images.gr-assets.com/books/1327904795s/11260526.jpg
641,84369,84369,1059917,245,7202326,9780007202320.0,C.S. Lewis,1956.0,The Last Battle,"The Last Battle (Chronicles of Narnia, #7)",eng,4.02,158701,174641,4156,3501,10243,35440,54778,70679,https://images.gr-assets.com/books/1308814830m/84369.jpg,https://images.gr-assets.com/books/1308814830s/84369.jpg
643,1326258,1326258,1315683,77,312360304,9780312360310.0,"P.C. Cast, Kristin Cast",2008.0,Chosen: A House of Night Novel,"Chosen (House of Night, #3)",en-US,3.9,180961,188550,4013,5974,14466,42946,53682,71482,https://images.gr-assets.com/books/1393192825m/1326258.jpg,https://images.gr-assets.com/books/1393192825s/1326258.jpg
645,544891,544891,532177,74,60874163,9780060874160.0,Alex Flinn,2007.0,"Beastly (Beastly, #1, Kendra Chronicles, #1)","Beastly (Beastly, #1; Kendra Chronicles, #1)",eng,3.84,150003,157088,8576,4103,12836,39399,48089,52661,https://images.gr-assets.com/books/1334260193m/544891.jpg,https://images.gr-assets.com/books/1334260193s/544891.jpg
